customer_id,total_previous_invoices,previous_paid_invoices,previous_late_invoices,previous_unresolved_invoices,avg_payment_delay_days,disputes_count,reminders_sent,reminders_responded,previous_payment_failures,previous_promises,promises_kept,promises_broken,previous_reminders_successful,customer_tenure_days,average_invoice_amount,previous_outstanding_amount,invoice_amount,days_overdue,recovered
CUST_02544,28,25,3,0,25.7,0,6,6,0,1,1,0,1,424,25000,0,250000,19,1
CUST_02545,9,8,0,1,12.6,3,1,1,3,0,0,0,1,1463,25000,10000,25000,37,0
CUST_02546,19,16,1,2,0.4,4,6,2,1,4,0,4,5,734,500000,200000,25000,0,1
CUST_02547,26,18,2,6,5.7,0,2,2,1,1,0,1,1,543,500000,60000,10000,29,1
CUST_02548,5,1,4,0,18.2,0,6,1,5,6,0,6,3,1666,10000,0,25000,14,0
CUST_02549,23,22,1,0,21.4,5,5,1,0,1,1,0,0,1798,500000,0,75000,4,0
CUST_02550,11,1,7,3,13.1,2,0,0,3,3,2,1,0,448,75000,150000,25000,27,0
CUST_02551,17,8,0,9,27.0,1,7,6,1,5,4,1,5,400,100000,90000,50000,45,0
CUST_02552,25,16,9,0,5.6,3,7,3,1,3,3,0,0,615,50000,0,10000,40,0
CUST_02553,6,1,5,0,18.3,0,6,2,1,3,3,0,0,849,75000,0,100000,42,0
CUST_02554,6,3,1,2,12.6,4,6,0,4,5,3,2,4,326,10000,20000,100000,24,0
CUST_02555,16,12,1,3,9.5,3,6,4,4,1,1,0,6,828,100000,300000,75000,29,0
CUST_02556,11,4,3,4,2.9,5,0,0,0,1,1,0,0,655,500000,100000,75000,60,0
CUST_02557,15,13,0,2,9.9,2,2,0,2,4,0,4,2,1736,500000,100000,25000,52,0
CUST_02558,19,10,4,5,29.6,1,7,1,5,5,5,0,4,1310,75000,250000,250000,56,0
CUST_02559,27,19,3,5,28.6,1,3,1,5,5,3,2,3,1185,500000,125000,500000,22,0
CUST_02560,16,13,0,3,28.1,2,4,3,2,1,0,1,0,1494,10000,30000,250000,15,1
CUST_02561,10,9,0,1,18.0,3,8,8,4,0,0,0,8,1355,75000,100000,100000,27,1
CUST_02562,21,18,3,0,13.5,0,1,1,2,0,0,0,1,1762,25000,0,25000,1,1
CUST_02563,9,8,1,0,13.2,5,6,4,5,0,0,0,6,1616,500000,0,50000,13,0
CUST_02564,22,20,0,2,27.8,3,0,0,4,4,1,3,0,1568,10000,200000,25000,32,0
CUST_02565,30,27,2,1,8.8,2,5,5,3,5,2,3,5,299,25000,25000,100000,56,0
CUST_02566,14,4,8,2,0.0,2,7,5,1,6,5,1,5,1293,500000,100000,75000,58,1
CUST_02567,5,0,4,1,16.4,3,6,5,1,1,1,0,0,1075,50000,100000,500000,11,0
CUST_02568,29,20,5,4,11.3,1,1,0,3,1,1,0,1,943,25000,100000,250000,14,0
CUST_02569,20,17,2,1,3.0,0,8,2,1,3,3,0,6,1257,50000,100000,50000,56,1
CUST_02570,21,16,4,1,17.0,5,3,1,3,5,5,0,1,281,25000,10000,50000,60,0
CUST_02571,9,8,0,1,9.0,4,4,1,4,4,2,2,3,705,500000,25000,250000,46,0
CUST_02572,6,6,0,0,15.4,5,7,3,5,3,1,2,4,1793,50000,0,50000,6,0
CUST_02573,17,8,9,0,22.2,1,0,0,0,5,0,5,0,70,25000,0,25000,29,0
CUST_02574,16,15,1,0,21.6,0,7,2,2,6,3,3,0,513,75000,0,75000,52,0
CUST_02575,14,10,3,1,5.8,2,7,1,2,6,3,3,0,464,250000,100000,25000,3,0
CUST_02576,13,12,0,1,10.2,3,0,0,2,2,2,0,0,426,75000,100000,50000,42,0
CUST_02577,17,12,2,3,15.2,1,8,6,3,4,3,1,4,902,75000,150000,25000,0,1
CUST_02578,30,24,2,4,25.8,3,6,2,3,4,2,2,4,1214,100000,200000,10000,50,0
CUST_02579,21,11,5,5,8.6,5,2,1,2,0,0,0,2,741,100000,250000,500000,33,0
CUST_02580,25,15,9,1,12.4,3,2,1,2,3,2,1,2,939,25000,10000,25000,52,0
CUST_02581,21,19,0,2,26.3,5,8,4,2,3,3,0,2,1790,75000,50000,10000,53,0
CUST_02582,22,17,2,3,9.6,4,5,0,0,6,0,6,5,1656,50000,30000,10000,4,0
CUST_02583,12,11,0,1,22.1,3,8,2,0,4,1,3,1,934,75000,50000,75000,31,0
CUST_02584,26,16,3,7,23.0,3,0,0,5,6,4,2,0,871,500000,350000,10000,9,0
CUST_02585,15,6,8,1,0.9,0,7,4,3,4,0,4,1,1774,75000,10000,500000,7,0
CUST_02586,6,2,0,4,7.7,5,1,1,0,5,5,0,0,269,250000,400000,75000,1,0
CUST_02587,9,0,5,4,3.4,1,3,2,5,0,0,0,2,1491,100000,400000,250000,2,1
CUST_02588,27,20,4,3,23.0,1,0,0,3,0,0,0,0,1448,75000,75000,500000,56,0
CUST_02589,7,4,2,1,29.7,0,6,6,2,1,1,0,0,347,500000,50000,250000,19,0
CUST_02590,7,7,0,0,28.1,2,0,0,5,1,1,0,0,1501,100000,0,100000,54,0
CUST_02591,7,7,0,0,9.7,4,1,0,1,5,3,2,1,1610,10000,0,50000,17,0
CUST_02592,29,29,0,0,12.4,3,5,0,5,5,3,2,3,398,250000,0,25000,17,0
CUST_02593,27,20,1,6,20.3,5,7,0,4,2,1,1,6,1196,100000,300000,25000,5,0
CUST_02594,18,13,3,2,19.9,1,6,6,1,1,1,0,3,657,25000,50000,75000,53,1
CUST_02595,15,15,0,0,6.7,1,2,1,2,5,0,5,0,925,500000,0,25000,40,0
CUST_02596,19,16,3,0,0.4,3,3,1,0,1,0,1,1,1494,50000,0,50000,57,0
CUST_02597,26,17,1,8,6.5,4,0,0,4,0,0,0,0,1199,100000,80000,25000,37,0
CUST_02598,22,22,0,0,8.0,3,6,2,1,5,2,3,5,35,250000,0,50000,13,0
CUST_02599,24,21,0,3,22.6,4,6,5,4,4,3,1,0,90,250000,150000,25000,9,0
CUST_02600,9,2,7,0,13.9,0,7,5,0,5,1,4,1,222,250000,0,10000,10,0
CUST_02601,23,13,6,4,23.6,0,5,5,3,3,3,0,4,608,100000,400000,500000,23,1
CUST_02602,20,20,0,0,21.2,2,5,0,3,2,1,1,3,606,100000,0,250000,36,0
CUST_02603,14,13,0,1,17.9,3,8,5,3,0,0,0,6,629,25000,10000,75000,45,0
CUST_02604,21,17,2,2,18.6,5,4,3,5,0,0,0,2,319,75000,200000,25000,51,0
CUST_02605,9,5,3,1,8.5,5,3,2,5,4,2,2,3,1039,25000,25000,50000,26,0
CUST_02606,30,27,1,2,8.9,4,5,5,1,0,0,0,0,1426,10000,100000,50000,43,0
CUST_02607,28,26,2,0,12.1,4,2,2,1,5,3,2,2,1530,10000,0,10000,29,1
CUST_02608,27,17,4,6,1.0,4,8,6,3,0,0,0,6,1275,50000,60000,25000,7,1
CUST_02609,19,17,2,0,20.8,0,3,1,5,0,0,0,0,1743,100000,0,50000,25,1
CUST_02610,30,27,2,1,11.3,4,7,2,4,0,0,0,2,392,500000,100000,10000,34,0
CUST_02611,5,0,0,5,8.3,4,2,1,0,4,2,2,0,1108,100000,250000,25000,30,0
CUST_02612,10,4,4,2,17.8,0,3,2,4,4,0,4,0,1462,25000,20000,25000,8,0
CUST_02613,12,2,7,3,16.1,3,6,0,4,5,0,5,5,1110,100000,300000,25000,58,0
CUST_02614,14,13,1,0,27.4,4,3,1,0,5,2,3,3,1483,250000,0,500000,50,0
CUST_02615,13,4,7,2,16.0,2,3,0,3,3,3,0,2,114,25000,100000,250000,10,0
CUST_02616,5,4,1,0,16.3,1,3,1,3,6,0,6,2,428,50000,0,250000,41,0
CUST_02617,10,7,3,0,8.0,2,7,0,0,6,4,2,5,579,500000,0,500000,18,1
CUST_02618,5,5,0,0,14.6,3,1,1,4,2,2,0,0,1041,50000,0,25000,4,1
CUST_02619,24,17,4,3,23.2,1,0,0,2,5,1,4,0,601,100000,75000,75000,59,0
CUST_02620,29,29,0,0,22.3,4,5,5,1,2,0,2,5,1244,500000,0,10000,59,0
CUST_02621,22,21,0,1,9.0,1,1,1,1,4,3,1,0,119,500000,50000,25000,4,1
CUST_02622,5,4,0,1,4.7,3,7,0,2,2,0,2,3,1047,250000,10000,25000,46,0
CUST_02623,29,26,3,0,24.1,5,2,2,2,5,1,4,2,1625,50000,0,50000,41,0
CUST_02624,16,16,0,0,1.4,4,2,0,4,1,1,0,1,672,25000,0,500000,56,0
CUST_02625,15,5,0,10,20.4,3,8,1,1,3,3,0,7,178,50000,500000,10000,6,0
CUST_02626,24,21,1,2,9.9,5,6,5,2,4,3,1,1,450,50000,200000,50000,33,0
CUST_02627,20,19,1,0,11.1,5,0,0,0,2,2,0,0,1488,10000,0,75000,8,1
CUST_02628,6,1,1,4,25.6,5,2,2,1,3,1,2,0,718,10000,200000,10000,28,0
CUST_02629,5,4,1,0,4.0,2,6,2,4,3,2,1,4,1307,250000,0,25000,47,0
CUST_02630,26,16,2,8,1.7,0,8,1,4,6,6,0,7,823,10000,200000,75000,5,1
CUST_02631,16,12,1,3,11.1,4,7,0,1,2,1,1,5,619,500000,30000,75000,10,0
CUST_02632,14,7,6,1,5.3,2,8,8,0,4,3,1,3,1290,100000,10000,50000,44,1
CUST_02633,27,27,0,0,4.4,5,3,3,2,0,0,0,0,1792,500000,0,50000,21,0
CUST_02634,27,25,1,1,12.8,1,8,0,3,6,1,5,5,1103,50000,25000,10000,41,0
CUST_02635,15,6,9,0,3.3,5,3,2,3,0,0,0,1,1078,250000,0,25000,13,0
CUST_02636,17,7,2,8,2.7,5,6,6,0,2,0,2,0,1542,100000,800000,25000,59,0
CUST_02637,16,6,4,6,0.5,5,8,1,3,2,1,1,5,797,75000,60000,75000,38,0
CUST_02638,6,6,0,0,7.5,3,4,2,4,3,2,1,2,830,50000,0,500000,55,0
CUST_02639,28,25,2,1,5.6,3,7,6,4,0,0,0,7,1390,50000,25000,25000,35,1
CUST_02640,28,21,4,3,20.9,3,0,0,0,3,3,0,0,91,250000,300000,500000,41,0
CUST_02641,17,10,0,7,24.6,5,7,5,4,2,1,1,3,1057,250000,350000,250000,42,0
CUST_02642,11,6,5,0,8.0,2,6,6,0,6,0,6,6,773,100000,0,10000,16,0
CUST_02643,8,6,1,1,28.8,0,7,7,3,2,0,2,1,461,50000,50000,100000,49,0
CUST_02644,8,6,0,2,6.4,0,3,1,0,4,2,2,3,301,100000,50000,10000,3,1
CUST_02645,19,16,1,2,7.8,5,1,0,5,4,3,1,0,301,75000,100000,25000,50,0
CUST_02646,6,3,2,1,19.3,5,2,2,5,6,3,3,1,1025,500000,25000,10000,2,0
CUST_02647,5,0,1,4,5.3,1,3,3,0,5,0,5,0,1587,75000,200000,10000,40,0
CUST_02648,6,3,2,1,13.9,4,0,0,0,6,4,2,0,919,50000,25000,10000,14,0
CUST_02649,29,29,0,0,12.7,0,5,0,5,5,5,0,0,215,500000,0,100000,28,1
CUST_02650,7,4,0,3,12.3,5,2,0,4,4,3,1,2,1763,100000,75000,75000,35,0
CUST_02651,25,24,0,1,29.9,1,1,0,0,1,0,1,1,1791,75000,25000,500000,43,0
CUST_02652,8,5,2,1,13.1,1,4,1,1,1,0,1,3,1691,25000,50000,250000,48,0
CUST_02653,9,8,1,0,3.3,2,3,1,3,2,1,1,2,754,25000,0,50000,10,1
CUST_02654,6,1,1,4,7.4,1,2,0,2,4,0,4,2,401,50000,100000,50000,31,0
CUST_02655,21,13,2,6,15.0,2,4,2,1,2,2,0,2,317,250000,150000,50000,15,1
CUST_02656,16,14,2,0,21.5,1,4,3,2,5,3,2,2,1664,250000,0,500000,52,0
CUST_02657,25,24,0,1,5.1,0,3,0,1,6,0,6,0,1769,10000,10000,25000,51,0
CUST_02658,8,2,1,5,18.2,2,2,1,1,2,2,0,0,694,25000,250000,100000,49,0
CUST_02659,9,5,1,3,11.4,1,3,0,5,4,2,2,1,1155,100000,30000,75000,40,0
CUST_02660,15,6,2,7,23.3,2,1,1,3,4,2,2,0,1169,50000,175000,250000,58,0
CUST_02661,5,2,2,1,15.2,3,5,1,5,2,1,1,3,1274,50000,10000,50000,52,0
CUST_02662,25,22,3,0,18.6,0,2,1,2,1,0,1,2,1152,250000,0,75000,2,1
CUST_02663,27,27,0,0,30.0,0,7,0,3,5,3,2,4,184,75000,0,500000,27,1
CUST_02664,24,24,0,0,28.4,2,8,4,5,5,5,0,2,489,500000,0,75000,4,1
CUST_02665,26,24,1,1,6.4,1,8,7,2,1,1,0,8,1271,50000,50000,50000,54,1
CUST_02666,7,7,0,0,14.6,0,0,0,3,5,0,5,0,56,100000,0,75000,19,0
CUST_02667,16,6,6,4,9.8,0,2,2,3,6,3,3,0,462,75000,400000,75000,50,0
CUST_02668,14,13,1,0,26.2,0,0,0,3,6,1,5,0,1054,75000,0,25000,27,0
CUST_02669,11,3,0,8,13.5,4,0,0,0,2,2,0,0,507,100000,400000,100000,5,0
CUST_02670,13,13,0,0,1.1,2,2,1,2,5,5,0,1,84,25000,0,250000,56,1
CUST_02671,6,0,0,6,21.8,1,7,4,5,2,2,0,3,340,100000,60000,250000,52,0
CUST_02672,6,2,4,0,13.7,4,1,1,4,2,2,0,0,1522,250000,0,100000,37,0
CUST_02673,23,22,0,1,0.7,5,6,5,2,1,1,0,2,795,50000,100000,10000,41,1
CUST_02674,16,8,1,7,8.0,4,7,1,2,0,0,0,6,668,50000,175000,100000,54,0
CUST_02675,30,25,3,2,21.1,1,4,3,1,6,6,0,1,120,250000,20000,25000,23,1
CUST_02676,18,11,0,7,23.2,2,6,0,1,5,3,2,2,1525,50000,700000,50000,54,0
CUST_02677,28,26,0,2,23.6,0,3,0,1,2,2,0,0,807,10000,20000,10000,9,0
CUST_02678,25,20,0,5,4.1,1,3,0,4,1,1,0,1,774,10000,250000,250000,55,0
CUST_02679,30,21,1,8,12.2,4,2,0,5,3,3,0,1,1428,100000,400000,250000,26,0
CUST_02680,6,4,2,0,19.5,5,6,1,0,3,0,3,0,498,100000,0,500000,44,0
CUST_02681,10,1,0,9,26.7,2,1,1,0,3,0,3,1,180,500000,90000,75000,8,0
CUST_02682,21,20,1,0,20.6,5,8,0,2,6,0,6,1,1291,10000,0,100000,18,0
CUST_02683,19,11,4,4,13.5,4,0,0,2,0,0,0,0,31,50000,400000,250000,7,0
CUST_02684,7,7,0,0,8.5,0,8,7,0,5,2,3,5,1179,25000,0,10000,43,1
CUST_02685,25,20,5,0,3.5,4,2,1,1,3,3,0,0,599,250000,0,500000,44,0
CUST_02686,25,15,0,10,13.9,1,5,5,4,3,2,1,4,717,100000,1000000,50000,0,1
CUST_02687,17,8,8,1,21.9,2,4,0,1,1,1,0,0,1008,100000,10000,50000,21,0
CUST_02688,15,5,9,1,28.5,5,8,6,1,5,3,2,0,1777,75000,10000,50000,1,0
CUST_02689,27,17,0,10,16.8,2,5,3,5,3,1,2,4,1154,500000,100000,100000,29,0
CUST_02690,27,22,0,5,25.0,4,5,3,4,1,1,0,0,1692,250000,500000,25000,31,0
CUST_02691,30,29,0,1,25.3,4,8,8,3,0,0,0,6,1041,75000,25000,25000,6,1
CUST_02692,15,5,3,7,2.5,1,1,0,1,4,1,3,1,112,50000,70000,50000,48,0
CUST_02693,7,4,2,1,24.1,5,1,1,2,6,2,4,0,1552,100000,100000,25000,40,0
CUST_02694,26,23,0,3,22.1,1,1,0,4,1,0,1,0,1210,10000,75000,25000,38,0
CUST_02695,15,8,2,5,5.9,1,5,1,5,0,0,0,1,896,25000,250000,50000,12,0
CUST_02696,27,22,5,0,20.1,1,7,2,1,1,1,0,0,156,250000,0,250000,55,0
CUST_02697,12,5,0,7,22.3,5,4,2,2,2,2,0,4,725,100000,350000,100000,12,0
CUST_02698,24,14,9,1,29.2,2,7,7,1,5,0,5,6,337,10000,50000,250000,23,0
CUST_02699,9,5,1,3,19.3,0,2,1,3,6,1,5,1,308,250000,300000,75000,25,0
CUST_02700,30,28,0,2,27.6,4,8,8,2,0,0,0,7,1344,10000,200000,500000,8,0
CUST_02701,17,12,0,5,11.3,2,5,1,3,3,3,0,5,585,100000,125000,25000,41,0
CUST_02702,28,23,3,2,8.5,4,3,1,0,3,2,1,1,1339,100000,100000,100000,53,0
CUST_02703,16,9,6,1,26.1,2,1,1,1,0,0,0,0,1226,500000,50000,50000,45,0
CUST_02704,6,6,0,0,5.1,2,3,0,4,5,0,5,3,764,100000,0,100000,24,0
CUST_02705,14,9,2,3,19.1,1,7,5,0,1,1,0,7,1363,250000,300000,500000,12,1
CUST_02706,17,13,4,0,21.1,4,8,2,3,0,0,0,1,599,10000,0,25000,11,0
CUST_02707,26,17,9,0,1.3,3,1,0,1,6,5,1,0,946,10000,0,500000,6,1
CUST_02708,29,19,0,10,5.4,1,3,1,1,4,3,1,0,59,25000,500000,50000,33,0
CUST_02709,8,4,3,1,7.8,0,3,3,0,3,1,2,2,40,500000,100000,75000,32,1
CUST_02710,27,25,0,2,24.8,5,5,2,1,1,1,0,4,353,25000,50000,500000,22,0
CUST_02711,14,8,3,3,19.5,3,4,2,3,5,1,4,4,1642,25000,30000,10000,33,0
CUST_02712,22,17,2,3,8.1,1,7,7,2,5,0,5,6,1783,50000,75000,25000,30,0
CUST_02713,10,1,6,3,7.9,1,1,1,4,0,0,0,1,584,500000,150000,75000,25,0
CUST_02714,13,13,0,0,11.4,3,0,0,1,1,1,0,0,705,10000,0,75000,50,0
CUST_02715,24,18,2,4,28.4,1,3,0,2,4,3,1,0,1313,50000,40000,500000,38,0
CUST_02716,7,6,1,0,4.2,2,7,6,3,2,1,1,3,486,75000,0,250000,28,1
CUST_02717,6,4,0,2,7.1,3,7,0,2,0,0,0,1,1478,75000,20000,250000,28,0
CUST_02718,5,3,2,0,14.0,1,0,0,3,2,2,0,0,967,75000,0,10000,13,0
CUST_02719,20,13,7,0,6.4,1,2,1,1,3,0,3,2,699,25000,0,10000,13,0
CUST_02720,8,2,3,3,3.4,5,4,4,5,2,1,1,0,510,25000,75000,75000,43,0
CUST_02721,8,6,1,1,14.4,0,1,0,1,1,1,0,0,1025,75000,100000,50000,28,0
CUST_02722,17,7,0,10,11.9,4,5,4,5,5,2,3,2,30,10000,250000,75000,8,0
CUST_02723,18,8,3,7,14.0,2,2,0,0,2,0,2,0,240,10000,70000,250000,23,0
CUST_02724,23,14,8,1,27.5,1,7,3,1,6,0,6,6,1705,25000,10000,75000,0,0
CUST_02725,8,1,1,6,15.5,1,5,3,2,0,0,0,2,148,100000,60000,10000,13,0
CUST_02726,30,24,3,3,7.5,5,2,1,3,3,0,3,1,156,75000,30000,75000,35,0
CUST_02727,21,16,5,0,12.5,3,4,0,5,4,3,1,2,355,500000,0,50000,37,0
CUST_02728,28,27,1,0,1.1,3,7,0,3,3,2,1,0,356,75000,0,500000,32,0
CUST_02729,13,9,4,0,29.5,0,8,2,5,3,3,0,5,1416,25000,0,25000,25,0
CUST_02730,30,23,3,4,27.7,1,1,1,1,3,1,2,0,197,50000,200000,250000,24,0
CUST_02731,7,6,0,1,5.3,0,5,1,5,2,2,0,4,349,25000,10000,10000,55,1
CUST_02732,13,3,7,3,12.7,1,8,0,1,5,2,3,6,1625,100000,300000,50000,41,0
CUST_02733,8,0,5,3,15.3,4,1,0,0,1,1,0,0,186,10000,150000,50000,20,0
CUST_02734,15,12,2,1,19.2,0,3,1,1,0,0,0,1,121,100000,10000,75000,3,1
CUST_02735,8,1,2,5,19.7,0,1,0,5,2,0,2,1,1480,250000,125000,10000,3,0
CUST_02736,6,1,2,3,26.5,0,2,2,2,5,2,3,2,1530,10000,300000,25000,43,0
CUST_02737,27,22,3,2,2.6,4,0,0,3,5,0,5,0,1418,50000,200000,50000,31,0
CUST_02738,28,28,0,0,0.7,0,1,1,1,0,0,0,0,1557,50000,0,100000,18,1
CUST_02739,24,20,3,1,22.7,5,0,0,3,0,0,0,0,658,500000,10000,10000,56,0
CUST_02740,6,2,1,3,5.3,0,5,2,5,0,0,0,3,1660,500000,150000,50000,3,0
CUST_02741,28,19,8,1,9.0,0,4,3,1,2,1,1,1,200,100000,10000,250000,50,0
CUST_02742,29,29,0,0,27.1,1,3,1,4,0,0,0,3,1066,100000,0,10000,43,0
CUST_02743,8,1,7,0,6.7,3,5,5,5,4,4,0,5,1526,50000,0,25000,60,0
CUST_02744,26,24,1,1,23.5,5,5,3,0,0,0,0,5,743,50000,100000,25000,17,1
CUST_02745,24,23,1,0,21.8,3,2,1,2,6,2,4,1,1734,75000,0,100000,47,0
CUST_02746,17,12,3,2,22.6,1,2,1,0,5,0,5,2,539,10000,200000,75000,43,0
CUST_02747,17,7,9,1,3.0,2,7,2,3,1,0,1,6,1714,500000,50000,50000,24,0
CUST_02748,15,12,1,2,12.2,3,6,5,3,2,1,1,3,1193,100000,20000,250000,24,1
CUST_02749,19,10,7,2,5.7,4,7,7,3,5,2,3,6,1177,250000,200000,10000,44,0
CUST_02750,24,14,1,9,4.2,4,0,0,1,5,0,5,0,251,250000,225000,250000,18,0
CUST_02751,9,2,2,5,3.9,4,3,1,2,1,0,1,3,1796,250000,500000,100000,16,0
CUST_02752,26,16,6,4,16.8,5,3,3,2,2,1,1,0,559,10000,400000,10000,53,0
CUST_02753,18,8,7,3,21.3,1,7,2,5,4,2,2,4,629,75000,75000,25000,36,0
CUST_02754,28,22,1,5,22.5,4,0,0,5,0,0,0,0,1598,75000,50000,10000,2,0
CUST_02755,9,3,5,1,24.4,0,7,0,5,5,5,0,5,1766,100000,100000,75000,44,0
CUST_02756,26,19,5,2,28.5,0,4,2,1,5,5,0,1,1664,25000,200000,100000,43,1
CUST_02757,17,11,5,1,12.3,3,6,6,4,6,5,1,1,159,25000,100000,250000,29,0
CUST_02758,5,3,2,0,29.4,2,7,6,2,6,3,3,2,1602,10000,0,100000,33,0
CUST_02759,9,3,2,4,19.3,0,1,1,0,5,3,2,0,832,100000,100000,25000,7,1
CUST_02760,15,9,5,1,21.8,1,5,1,2,4,0,4,5,1258,500000,25000,250000,37,0
CUST_02761,21,21,0,0,24.0,1,6,5,2,5,2,3,0,126,100000,0,250000,53,0
CUST_02762,13,8,4,1,6.5,0,6,3,2,2,0,2,1,801,500000,50000,500000,22,0
CUST_02763,19,15,0,4,10.6,1,7,4,5,3,2,1,0,1329,500000,200000,25000,20,0
CUST_02764,11,11,0,0,13.0,2,5,2,2,4,1,3,1,655,50000,0,250000,33,0
CUST_02765,29,24,2,3,17.4,3,4,4,2,2,1,1,4,32,250000,300000,500000,17,1
CUST_02766,19,19,0,0,15.8,2,6,5,3,5,3,2,5,1291,100000,0,500000,5,1
CUST_02767,13,8,4,1,25.8,0,1,0,0,2,2,0,1,135,100000,25000,100000,51,0
CUST_02768,18,8,10,0,11.0,0,4,1,5,4,4,0,3,1664,25000,0,10000,4,0
CUST_02769,16,6,6,4,6.1,2,8,3,0,4,0,4,1,104,250000,200000,50000,43,0
CUST_02770,6,6,0,0,21.2,3,7,1,5,0,0,0,5,1408,25000,0,100000,28,0
CUST_02771,15,13,0,2,27.2,2,5,0,1,0,0,0,5,64,100000,50000,10000,9,1
CUST_02772,11,4,3,4,24.6,1,4,0,3,1,0,1,2,929,500000,400000,250000,16,0
CUST_02773,29,27,1,1,24.9,0,8,5,1,4,4,0,2,1766,500000,100000,250000,56,1
CUST_02774,21,12,5,4,20.1,2,8,3,1,4,2,2,5,936,10000,100000,50000,50,0
CUST_02775,6,2,2,2,25.5,1,1,0,4,3,3,0,1,1041,100000,50000,50000,31,0
CUST_02776,8,0,8,0,21.9,0,5,3,3,2,2,0,5,1622,10000,0,10000,20,0
CUST_02777,22,20,0,2,4.5,4,2,1,3,4,4,0,1,1381,75000,50000,500000,8,1
CUST_02778,8,6,2,0,7.6,2,7,0,3,6,1,5,0,1270,500000,0,50000,41,0
CUST_02779,16,12,3,1,2.7,2,8,8,5,0,0,0,7,412,500000,10000,10000,22,1
CUST_02780,5,0,0,5,10.5,1,6,5,5,0,0,0,4,1143,10000,125000,25000,16,1
CUST_02781,25,20,2,3,0.2,4,6,5,4,1,1,0,3,502,75000,30000,500000,58,0
CUST_02782,10,4,6,0,5.9,5,8,8,1,6,6,0,6,394,10000,0,500000,19,1
CUST_02783,11,1,3,7,1.1,0,1,0,0,1,1,0,0,429,10000,700000,250000,33,0
CUST_02784,19,18,1,0,28.2,1,1,1,0,5,0,5,1,801,250000,0,50000,48,0
CUST_02785,24,23,1,0,18.9,2,5,1,4,3,3,0,5,1477,50000,0,100000,36,0
CUST_02786,20,19,0,1,23.1,2,0,0,0,3,1,2,0,532,75000,100000,10000,3,0
CUST_02787,7,2,2,3,9.1,1,4,4,0,4,2,2,4,1607,100000,75000,75000,20,0
CUST_02788,23,22,0,1,9.1,1,8,3,2,1,1,0,1,274,75000,10000,100000,28,1
CUST_02789,19,10,4,5,11.8,2,0,0,1,2,2,0,0,667,250000,125000,75000,20,1
CUST_02790,22,22,0,0,19.3,4,5,2,2,3,0,3,2,122,10000,0,100000,7,0
CUST_02791,13,13,0,0,7.9,2,2,0,1,4,2,2,1,1432,50000,0,75000,7,1
CUST_02792,14,6,0,8,0.9,2,2,0,1,1,1,0,1,1528,250000,200000,75000,31,0
CUST_02793,9,6,1,2,5.5,2,8,5,2,4,1,3,3,200,50000,100000,50000,35,0
CUST_02794,21,14,4,3,25.1,1,4,4,3,5,4,1,2,1108,100000,300000,50000,39,0
CUST_02795,9,9,0,0,13.7,0,8,8,2,4,3,1,0,309,75000,0,500000,30,1
CUST_02796,6,3,0,3,13.2,4,0,0,4,1,1,0,0,1406,250000,75000,50000,52,0
CUST_02797,10,0,5,5,21.1,5,6,5,1,2,0,2,5,1543,25000,125000,250000,55,0
CUST_02798,25,25,0,0,20.2,4,7,7,2,6,1,5,3,1300,10000,0,10000,28,0
CUST_02799,23,14,7,2,1.6,2,5,1,2,1,0,1,0,626,100000,20000,500000,25,0
CUST_02800,6,1,4,1,21.8,4,8,4,0,1,0,1,1,327,75000,100000,25000,51,0
CUST_02801,6,1,0,5,14.9,1,5,3,1,5,2,3,3,1112,10000,250000,75000,2,0
CUST_02802,6,3,0,3,4.5,3,5,0,4,3,1,2,2,574,10000,150000,10000,39,0
CUST_02803,9,5,1,3,1.3,1,5,4,0,2,1,1,5,1234,100000,150000,25000,44,1
CUST_02804,27,25,0,2,14.8,2,4,0,4,1,1,0,3,464,25000,20000,10000,59,0
CUST_02805,23,21,1,1,11.0,2,4,1,5,3,3,0,4,1143,10000,25000,25000,36,0
CUST_02806,7,0,7,0,11.9,0,3,3,5,5,4,1,2,572,100000,0,250000,49,1
CUST_02807,5,1,2,2,7.9,0,3,3,5,3,0,3,0,1395,250000,200000,250000,15,0
CUST_02808,23,18,0,5,9.4,3,5,3,0,3,3,0,1,244,10000,50000,500000,5,1
CUST_02809,23,18,4,1,5.7,1,0,0,3,5,1,4,0,747,100000,100000,100000,56,0
CUST_02810,23,17,5,1,27.2,5,5,4,3,6,0,6,3,1605,250000,100000,500000,34,0
CUST_02811,15,9,5,1,8.0,3,2,1,0,1,1,0,1,762,10000,100000,50000,28,0
CUST_02812,25,19,2,4,24.1,3,4,2,1,2,0,2,2,195,75000,200000,75000,30,0
CUST_02813,13,10,0,3,7.7,4,0,0,0,5,5,0,0,1506,250000,300000,75000,24,1
CUST_02814,30,25,1,4,10.2,2,6,1,3,0,0,0,6,896,75000,100000,10000,5,1
CUST_02815,24,23,1,0,23.8,5,7,3,0,3,2,1,4,483,500000,0,250000,3,1
CUST_02816,10,6,3,1,25.3,4,1,1,4,0,0,0,0,1650,25000,50000,250000,1,0
CUST_02817,29,22,4,3,8.2,3,2,1,5,6,1,5,0,1607,25000,300000,500000,43,0
CUST_02818,15,11,2,2,7.9,4,1,0,1,6,0,6,0,650,250000,50000,100000,57,0
